Day,Month,Timepoint,Temperature,Humidity ,Radiation,Rainfall,Diffuse Horizontal Radiation,Power
16,3,8,25.63537025,66.87652588,243.960968,0,30.08311462,44.51564789
16,3,8.5,27.35480881,58.39132309,399.7891235,0,42.87068176,78.18376923
16,3,9,28.25707626,53.7414093,516.8344116,0,54.72358322,124.0368805
16,3,9.5,28.98360062,51.34350586,594.1323853,0,56.78284073,111.055542
16,3,10,29.99681282,47.37776184,687.3147583,0,54.32852173,178.8619995
16,3,10.5,30.97366714,42.63506317,775.8761597,0,60.35906601,222.7340088
16,3,11,31.25165939,41.15962982,840.1005859,0,59.15151215,232.4165649
16,3,11.5,32.13602829,38.45023727,943.0680542,0,103.1704254,270.8378601
16,3,12,32.63626862,36.53658295,964.1382446,0,80.27989197,189.1910095
16,3,12.5,31.84762192,39.39780807,581.3850708,0,278.8976746,278.7233582
16,3,13,33.49049759,35.32304001,932.633667,0,352.330719,270.866272
16,3,13.5,32.43223572,37.89810562,491.071167,0,415.3459167,232.7680817
16,3,14,33.58708954,34.06389236,723.7786865,0,462.2660828,187.9949493
16,3,14.5,33.2434082,34.57194519,508.6148071,0,372.177124,226.5847778
16,3,15,32.55039978,36.49765778,359.0983582,0,306.2867737,182.829361
16,3,15.5,33.00765991,34.85857773,355.8097229,0,152.1862488,89.84561157
16,3,16,33.67991257,33.84881973,307.7671509,0,261.7781982,78.46625519
16,3,16.5,33.14221573,35.76810837,562.4494629,0,192.3322296,156.4382019
16,3,17,32.28416824,39.16308212,185.7589722,0,120.8444366,146.4975739
16,3,17.5,31.85949516,40.26039505,254.5324402,0,39.91410446,72.94909668
16,3,18,31.36984825,40.74184036,119.5706787,0,28.02968979,19.26158524
17,3,8,22.51612091,45.52152252,131.3840179,0,122.6563034,58.61968994
17,3,8.5,23.01567078,43.39208984,299.4553833,0,191.5521545,101.868454
17,3,9,23.80592155,40.34218597,320.9299011,0,148.5080872,142.1072998
17,3,9.5,23.9824543,34.86128998,358.041687,0,166.4340668,177.265625
17,3,10,25.29930305,32.2178154,699.9477539,0,76.33055115,208.0910797
17,3,10.5,25.70193481,29.22338676,715.5988159,0,270.8318787,231.8872528
17,3,11,26.4572258,27.15766525,697.4250488,0,452.2642822,250.5792389
17,3,11.5,27.70365143,26.73544884,895.3676147,0,258.4153442,264.9968872
17,3,12,28.64863968,25.04573441,802.3561401,0,165.3100586,273.2896118
17,3,12.5,29.81922531,25.05954361,972.2929077,0,76.07032013,272.989502
17,3,13,30.85588455,23.26447487,987.4343262,0,87.64022064,247.0991669
17,3,13.5,30.90334892,23.56820297,962.8965454,0,84.13304138,250.870697
17,3,14,31.75906372,21.44315338,927.8848877,0,86.76495361,263.0934448
17,3,14.5,31.78520584,21.59868431,856.177124,0,68.3695755,226.9048157
17,3,15,32.10999298,22.29114532,782.039856,0,68.35900879,208.8236694
17,3,15.5,32.24703217,22.24218178,679.8401489,0,65.1608963,203.348465
17,3,16,32.36200333,22.14897156,600.730835,0,65.4875412,127.2109375
17,3,16.5,32.37987518,22.15372276,490.8668213,0,57.02465057,129.6518707
17,3,17,31.61840439,23.66329002,375.4374084,0,48.25605392,67.84661102
17,3,17.5,31.6033783,23.50175285,250.076355,0,39.28378296,45.33216476
17,3,18,30.73325348,24.64893913,123.8977661,0,32.40005493,30.34695625
18,3,8,22.22149467,26.30562592,96.39429474,0,85.20304871,27.88415718
18,3,8.5,23.69126892,24.31687737,368.1459961,0,206.0438538,85.91914368
18,3,9,23.46359444,25.12726784,273.0106201,0,97.67228699,141.6790314
